CIMS.CAN.QC.Light Industrial.Steam,<-- Navigate by typing to search,,,,,,,,,,,,,,,,,,,,,,
Branch,Type,Region,Sector,Service,Technology,Parameter,Context,Sub_Context,Target,Source,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,Comments
CIMS.CAN.QC,Region,QC,Light Industrial,,,Service requested,,,CIMS.CAN.QC.Light Industrial,,$ million GDP,45849.29554,44228.4684,38431.1248660406,48856.079678646,56544.918208185,61779.1587508541,66984.7557721191,70235.654025279,73486.5522784388,76737.4505315987,79988.3487847586,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Service provided,,,,,$ million GDP,,,,,,,,,,,,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Competition type,Sector,,,,,,,,,,,,,,,,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Price multiplier,,,CIMS.CAN.QC.Biodiesel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Biogas,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Black Liquor,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Coal,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Coke,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Diesel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Price multiplier,,,CIMS.CAN.QC.Electricity,CER,,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Price multiplier,,,CIMS.CAN.QC.Ethanol,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Fuel Oil,CER,,1.51858937160237,1.6496215825098,1.27697136936594,2.76101467330886,2.28603268369265,2.58098414486154,3.01700486890728,3.01422323424198,2.9365655691062,2.82827767216277,2.74630928767755,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Gasoline,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Price multiplier,,,CIMS.CAN.QC.Hydrogen,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Jet Fuel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.LPG,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Natural Gas,CER,,1.09547755078609,0.95218441597505,1.60043264742202,2.52717261074694,1.88628899170152,2.6885883093985,3.01220918340535,2.9248802731052,2.70885908709229,2.6168499529822,2.55656768897346,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Petroleum Coke,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Propane,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Refinery Fuel Gas,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Solid Biomass,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Uranium,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Light Industrial,Sector,QC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Waste Fuel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
