CIMS.CAN.BC.Chemical Products.Chemical Product.Ammonia Methanol.Ammonia Synthesis,<-- Navigate by typing to search,,,,,,,,,,,,,,,,,,,,,,
Branch,Type,Region,Sector,Service,Technology,Parameter,Context,Sub_Context,Target,Source,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,Comments
CIMS.CAN.BC,Region,BC,Chemical Products,,,Service requested,,,CIMS.CAN.BC.Chemical Products,,tonne,1024402.525,1099644.935,512096.1621,547611.204,599683.7521,632933.5977,672116.1002,689586.6193,707057.1383,724527.6573,741998.1764,
CIMS.CAN.BC.Chemical Products,Sector,BC,Chemical Products,,,Service provided,,,,,tonne,,,,,,,,,,,,
CIMS.CAN.BC.Chemical Products,Sector,BC,Chemical Products,,,Competition type,Sector,,,,,,,,,,,,,,,,
CIMS.CAN.BC.Chemical Products,Sector,BC,Chemical Products,,,Price multiplier,,,CIMS.CAN.BC.Biodiesel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Chemical Products,Sector,BC,Chemical Products,,,Price multiplier,,,CIMS.Generic Fuels.Biogas,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Chemical Products,Sector,BC,Chemical Products,,,Price multiplier,,,CIMS.Generic Fuels.Black Liquor,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Chemical Products,Sector,BC,Chemical Products,,,Price multiplier,,,CIMS.Generic Fuels.Coal,JCIMS,,1.02504944,1.119113534,1.438843537,1.438843537,1.438843537,1.438843537,1.438843537,1.438843537,1.438843537,1.438843537,1.438843537,
CIMS.CAN.BC.Chemical Products,Sector,BC,Chemical Products,,,Price multiplier,,,CIMS.Generic Fuels.Coke,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Chemical Products,Sector,BC,Chemical Products,,,Price multiplier,,,CIMS.Generic Fuels.Diesel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Chemical Products,Sector,BC,Chemical Products,,,Price multiplier,,,CIMS.CAN.BC.Electricity,CER,,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,
CIMS.CAN.BC.Chemical Products,Sector,BC,Chemical Products,,,Price multiplier,,,CIMS.CAN.BC.Ethanol,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Chemical Products,Sector,BC,Chemical Products,,,Price multiplier,,,CIMS.Generic Fuels.Fuel Oil,CER,,1.016005378,1.033176498,1.098565175,1.141019411,1.123885407,1.149641638,1.21041992,1.177805228,1.106246669,1.026869196,0.984636394,
CIMS.CAN.BC.Chemical Products,Sector,BC,Chemical Products,,,Price multiplier,,,CIMS.Generic Fuels.Gasoline,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Chemical Products,Sector,BC,Chemical Products,,,Price multiplier,,,CIMS.CAN.BC.Hydrogen,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Chemical Products,Sector,BC,Chemical Products,,,Price multiplier,,,CIMS.Generic Fuels.Jet Fuel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Chemical Products,Sector,BC,Chemical Products,,,Price multiplier,,,CIMS.Generic Fuels.LPG,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
