CIMS.CAN.BC.Commercial.Buildings.Lighting.General Area,<-- Navigate by typing to search,,,,,,,,,,,,,,,,,,,,,,
Branch,Type,Region,Sector,Service,Technology,Parameter,Context,Sub_Context,Target,Source,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,Comments
CIMS.CAN.BC,Region,BC,Commercial,,,Service requested,,,CIMS.CAN.BC.Commercial,,m2,79500000,89900000,101200000,104700000,105200000,107030480.,108892810.4,110787545.3,112715248.5,114676493.9,116671864.9,
CIMS.CAN.BC.Commercial,Sector,BC,,,,Service provided,,,CIMS.CAN.BC.Commercial,,m2,,,,,,,,,,,,
CIMS.CAN.BC.Commercial,Sector,BC,,,,Competition type,Sector,,,,,,,,,,,,,,,,
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Price multiplier,,,CIMS.CAN.BC.Biodiesel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Price multiplier,,,CIMS.Generic Fuels.Biogas,JCIMS,,0.83402835696414,0.83402835696414,2.79507133592737,4.53103448275862,3.41454202077432,4.00442967884828,3.54509803921569,3.34814814814815,3.18871252204586,3.18871252204586,3.18871252204586,
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Price multiplier,,,CIMS.Generic Fuels.Black Liquor,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Price multiplier,,,CIMS.Generic Fuels.Coal,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Price multiplier,,,CIMS.Generic Fuels.Coke,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Price multiplier,,,CIMS.Generic Fuels.Diesel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Price multiplier,,,CIMS.CAN.BC.Electricity,CER,..\..\..\Electricity Sector Assumptions\05.11_Electricity Pricing.xlsx,17.33331675,17.3332967,18.50936615,23.45956019,25.00297793,26.8223843,28.49336591,29.6738503,31.08414621,31.42846059,31.63865854,TO DO: Fix these multipliers once the electricity sector is calibrated to have a production cost.
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Price multiplier,,,CIMS.CAN.BC.Ethanol,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Price multiplier,,,CIMS.Generic Fuels.Fuel Oil,CER,,1.063568845,1.063568845,1.115051814,1.226034696,1.205815782,1.178947931,1.199009695,1.215976385,1.227862219,1.236527047,1.246312361,
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Price multiplier,,,CIMS.Generic Fuels.Gasoline,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Price multiplier,,,CIMS.CAN.BC.Hydrogen,JCIMS,,0.98,0.9636,2.53,2.53,2.53,2.19,1.95,1.82,1.72,1.79,1.85,
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Price multiplier,,,CIMS.Generic Fuels.Jet Fuel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Price multiplier,,,CIMS.Generic Fuels.LPG,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Price multiplier,,,CIMS.Generic Fuels.Natural Gas,CER,,0.98,0.9636,2.53,2.53,2.53,2.19,1.95,1.82,1.72,1.79,1.85,
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Price multiplier,,,CIMS.Generic Fuels.Petroleum Coke,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Price multiplier,,,CIMS.Generic Fuels.Propane,JCIMS,,1.074377546,1.022067401,1.004958483,0.997473267,1.015706632,1.012142866,1.009715958,1.008551428,1.00718048,1.00718048,1.00718048,
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Price multiplier,,,CIMS.Generic Fuels.Refinery Fuel Gas,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Price multiplier,,,CIMS.Generic Fuels.Solid Biomass,JCIMS,,11.9325471282525,14.7038262395284,48.4852639576638,48.4852639576638,48.4852639576638,48.4852639576638,48.4852639576638,48.4852639576638,48.4852639576638,48.4852639576638,48.4852639576638,
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Price multiplier,,,CIMS.Generic Fuels.Uranium,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Price multiplier,,,CIMS.Generic Fuels.Waste Fuel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Commercial,Sector,BC,Commercial,,,Service requested,,,CIMS.CAN.BC.Commercial.Buildings,,m2,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Commercial.Buildings,Service,BC,Commercial,Buildings,,Service provided,,,CIMS.CAN.BC.Commercial.Buildings,,m2,,,,,,,,,,,,
CIMS.CAN.BC.Commercial.Buildings,Service,BC,Commercial,Buildings,,Competition type,Fixed Ratio,,,,,,,,,,,,,,,,
CIMS.CAN.BC.Commercial.Buildings,Service,BC,Commercial,Buildings,,Service requested,,,CIMS.CAN.BC.Commercial.Buildings.Shell,,m2,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Commercial.Buildings,Service,BC,Commercial,Buildings,,Service requested,,,CIMS.CAN.BC.Commercial.Buildings.Lighting,,m2,0.653800099,0.653800099,0.653800099,0.653800099,0.653800099,0.653800099,0.653800099,0.653800099,0.653800099,0.653800099,0.653800099,
CIMS.CAN.BC.Commercial.Buildings,Service,BC,Commercial,Buildings,,Service requested,,,CIMS.CAN.BC.Commercial.Buildings.Refrigeration,,unit,0.036866389,0.040508851,0.029877155,0.022734543,0.022734543,0.022734543,0.022734543,0.022734543,0.022734543,0.022734543,0.022734543,
