CIMS.CAN.ON.Mining.Final Product.Metal Underground.Size Reduced Product.Raw Product,<-- Navigate by typing to search,,,,,,,,,,,,,,,,,,,,,,
Branch,Type,Region,Sector,Service,Technology,Parameter,Context,Sub_Context,Target,Source,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,Comments
CIMS.CAN.ON,Region,ON,Mining,,,Service requested,,,CIMS.CAN.ON.Mining,,tonne,25919122.4188976,27267079.7222224,27973108.4323897,28679137.142557,33246082.1441001,34511413.6784834,35824903.1848337,37188383.5347745,38603757.3582325,40072999.6984077,41598160.7677918,
CIMS.CAN.ON.Mining,Sector,ON,,,,Service provided,,,,,tonne,,,,,,,,,,,,
CIMS.CAN.ON.Mining,Sector,ON,,,,Competition type,Sector,,,,,,,,,,,,,,,,
CIMS.CAN.ON.Mining,Sector,ON,Mining,,,Price multiplier,,,CIMS.CAN.ON.Biodiesel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.ON.Mining,Sector,ON,Mining,,,Price multiplier,,,CIMS.Generic Fuels.Biogas,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.ON.Mining,Sector,ON,Mining,,,Price multiplier,,,CIMS.Generic Fuels.Black Liquor,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.ON.Mining,Sector,ON,Mining,,,Price multiplier,,,CIMS.Generic Fuels.Coal,JCIMS,,1.02504943978272,1.11911353386197,1.43884353681404,1.43884353681404,1.43884353681404,1.43884353681404,1.43884353681404,1.43884353681404,1.43884353681404,1.43884353681404,1.43884353681404,
CIMS.CAN.ON.Mining,Sector,ON,Mining,,,Price multiplier,,,CIMS.Generic Fuels.Coke,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.ON.Mining,Sector,ON,Mining,,,Price multiplier,,,CIMS.Generic Fuels.Diesel,JCIMS,,0.44522272464778,0.51351796820521,0.70401056239818,0.71087352301062,0.82678122552861,0.91179130888361,0.98572106295035,1.04568638050493,1.09154676427505,1.09946957153802,1.11305687085228,
CIMS.CAN.ON.Mining,Sector,ON,Mining,,,Price multiplier,,,CIMS.CAN.ON.Electricity,CER,,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,TODO: Fix these multipliers once the electricity sector is calibrated to have a production cost.
