,<-- Navigate by typing to search,,,,,,,,,,,,,,,,,,,,,,
Branch,Type,Region,Sector,Service,Technology,Parameter,Context,Sub_Context,Target,Source,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,Comments
CIMS.CAN.AB.Transportation Personal.Mode.Intercity Air,Service,AB,Transportation Personal,Intercity Air,,Load factor,,,,Air Canada,person/vehicle,200,200,200,200,200,200,200,200,200,200,200,
CIMS.CAN.AB.Transportation Personal.Transit.Public Bus,Service,AB,Transportation Personal,Public Bus,,Load factor,,,,CIMS,person/vehicle,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,
CIMS.CAN.AB.Transportation Personal.Transit.Rapid Transit,Service,AB,Transportation Personal,Rapid Transit,,Load factor,,,,Translink,person/vehicle,100,100,100,100,100,100,100,100,100,100,100,
CIMS.CAN.AB.Transportation Personal.Intercity Bus,Service,AB,Transportation Personal,Intercity Bus,,Load factor,,,,CIMS,person/vehicle,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,
CIMS.CAN.AB.Transportation Personal.Intercity Rail,Service,AB,Transportation Personal,Intercity Rail,,Load factor,,,,Translink,person/vehicle,120,120,120,120,120,120,120,120,120,120,120,
CIMS.CAN.AB.Transportation Freight.Freight.Marine,Service,AB,Transportation Freight,Marine,,Load factor,,,,Wikipedia,tonne/vehicle,6840,6840,6840,6840,6840,6840,6840,6840,6840,6840,6840,
CIMS.CAN.AB.Transportation Freight.Freight.Air,Service,AB,Transportation Freight,Air,,Load factor,,,,Wikipedia,tonne/vehicle,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,
CIMS.CAN.AB.Transportation Freight.Off Road,Service,AB,Transportation Freight,Off Road,,Load factor,,,,Guess,tonne/vehicle,50,50,50,50,50,50,50,50,50,50,50,
CIMS.CAN.AB.Transportation Freight.Rail type,Service,AB,Transportation Freight,Rail type,,Load factor,,,,Rail Assoc Canada,tonne/vehicle,17.0097,17.0097,17.0097,17.0097,17.0097,17.0097,17.0097,17.0097,17.0097,17.0097,17.0097,
CIMS.CAN.AB.Transportation Freight.Light Medium Truck Motors,Service,AB,Transportation Freight,Light Medium Truck Motors,,Load factor,,,,CIMS,tonne/vehicle,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,
CIMS.CAN.AB.Transportation Freight.Heavy Truck Motors,Service,AB,Transportation Freight,Heavy Truck Motors,,Load factor,,,,CIMS,tonne/vehicle,15.8757,15.8757,15.8757,15.8757,15.8757,15.8757,15.8757,15.8757,15.8757,15.8757,15.8757,
CIMS.CAN.AB.Electricity.Utility Generation.Base Load,Service,AB,Electricity,Base Load,Solar PV,DCC_class,Solar PV,,,,,,,,,,,,,,,,
CIMS.CAN.AB.Electricity.Utility Generation.Base Load,Service,AB,Electricity,Base Load,Solar PV,DCC_limit,,,,,%,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CIMS.CAN.AB.Electricity.Utility Generation.Base Load,Service,AB,Electricity,Base Load,Solar PV,DCC_min learning,,,,,%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
CIMS.CAN.AB.Electricity.Utility Generation.Base Load,Service,AB,Electricity,Base Load,Solar PV,DCC_capacity_1,,,,,MWh,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,
CIMS.CAN.AB.Electricity.Utility Generation.Base Load,Service,AB,Electricity,Base Load,Solar PV,DCC_progress ratio_1,,,,,%,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
CIMS.CAN.AB.Electricity.Utility Generation.Base Load,Service,AB,Electricity,Base Load,Wind Onshore,DCC_class,Wind,,,,,,,,,,,,,,,,
CIMS.CAN.AB.Electricity.Utility Generation.Base Load,Service,AB,Electricity,Base Load,Wind Onshore,DCC_limit,,,,,%,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CIMS.CAN.AB.Electricity.Utility Generation.Base Load,Service,AB,Electricity,Base Load,Wind Onshore,DCC_min learning,,,,,%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
CIMS.CAN.AB.Electricity.Utility Generation.Base Load,Service,AB,Electricity,Base Load,Wind Onshore,DCC_capacity_1,,,,,MWh,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,
CIMS.CAN.AB.Electricity.Utility Generation.Base Load,Service,AB,Electricity,Base Load,Wind Onshore,DCC_progress ratio_1,,,,,%,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
CIMS.CAN.AB.Electricity.Utility Generation.Base Load,Service,AB,Electricity,Base Load,Nuclear SMR,DCC_class,SMR,,,,,,,,,,,,,,,,
CIMS.CAN.AB.Electricity.Utility Generation.Base Load,Service,AB,Electricity,Base Load,Nuclear SMR,DCC_limit,,,,,%,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CIMS.CAN.AB.Electricity.Utility Generation.Base Load,Service,AB,Electricity,Base Load,Nuclear SMR,DCC_min learning,,,,,%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
CIMS.CAN.AB.Electricity.Utility Generation.Base Load,Service,AB,Electricity,Base Load,Nuclear SMR,DCC_capacity_1,,,,,MWh,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,
CIMS.CAN.AB.Electricity.Utility Generation.Base Load,Service,AB,Electricity,Base Load,Nuclear SMR,DCC_progress ratio_1,,,,,%,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
CIMS.CAN.AB.Electricity.Utility Generation.Base Load,Service,AB,Electricity,Base Load,Solar PV + Battery,DCC_class,Solar PV,,,,,,,,,,,,,,,,
